,date,name,point
1826,2018-01-10,스타워즈: 라스트 제다이,6.96
1827,2018-01-11,위대한 쇼맨,9.4
1828,2018-01-11,원더,9.38
1829,2018-01-11,다시 태어나도 우리,9.33
1830,2018-01-11,코코,9.3
1831,2018-01-11,1987,9.28
1832,2018-01-11,러빙 빈센트,9.18
1833,2018-01-11,내 사랑,9.17
1834,2018-01-11,뽀로로 극장판 공룡섬 대모험,9.17
1835,2018-01-11,히트,9.11
1836,2018-01-11,이터널 선샤인,9.1
1837,2018-01-11,러브레터,9.1
1838,2018-01-11,번지 점프를 하다,9.01
1839,2018-01-11,페르디난드,8.89
1840,2018-01-11,"안녕, 나의 소울메이트",8.86
1841,2018-01-11,극장판 포켓몬스터 너로 정했다!,8.84
1842,2018-01-11,"가장 따뜻한 색, 블루",8.81
1843,2018-01-11,너의 이름은.,8.75
1844,2018-01-11,마미,8.68
1845,2018-01-11,월터의 상상은 현실이 된다,8.66
1846,2018-01-11,몬스터 패밀리,8.6
1847,2018-01-11,라라랜드,8.6
1848,2018-01-11,강철비,8.5
1849,2018-01-11,그녀,8.5
1850,2018-01-11,윈드 리버,8.41
1851,2018-01-11,패터슨,8.29
1852,2018-01-11,오리엔트 특급 살인,8.11
1853,2018-01-11,세 번째 살인,8.03
1854,2018-01-11,쥬만지: 새로운 세계,8.0
1855,2018-01-11,신과함께-죄와 벌,7.98
1856,2018-01-11,너의 췌장을 먹고 싶어,7.96
1857,2018-01-11,수면의 과학,7.96
1858,2018-01-11,블레이드 러너 2049,7.95
1859,2018-01-11,다운사이징,7.08
1860,2018-01-11,스타워즈: 라스트 제다이,6.96
1861,2018-01-12,위대한 쇼맨,9.39
1862,2018-01-12,원더,9.38
1863,2018-01-12,다시 태어나도 우리,9.33
1864,2018-01-12,로미오와 줄리엣,9.29
1865,2018-01-12,1987,9.27
1866,2018-01-12,코코,9.24
1867,2018-01-12,킹 오브 프리즘 프라이드 더 히어로,9.2
1868,2018-01-12,러빙 빈센트,9.18
1869,2018-01-12,내 사랑,9.17
1870,2018-01-12,뽀로로 극장판 공룡섬 대모험,9.17
1871,2018-01-12,히트,9.11
1872,2018-01-12,이터널 선샤인,9.1
1873,2018-01-12,러브레터,9.1
1874,2018-01-12,번지 점프를 하다,9.01
1875,2018-01-12,페르디난드,8.89
1876,2018-01-12,"안녕, 나의 소울메이트",8.86
1877,2018-01-12,극장판 포켓몬스터 너로 정했다!,8.84
1878,2018-01-12,"가장 따뜻한 색, 블루",8.81
1879,2018-01-12,너의 이름은.,8.75
1880,2018-01-12,마미,8.68
1881,2018-01-12,월터의 상상은 현실이 된다,8.66
1882,2018-01-12,라라랜드,8.6
1883,2018-01-12,몬스터 패밀리,8.59
1884,2018-01-12,강철비,8.5
1885,2018-01-12,그녀,8.5
1886,2018-01-12,윈드 리버,8.41
1887,2018-01-12,패터슨,8.29
1888,2018-01-12,오리엔트 특급 살인,8.11
1889,2018-01-12,세 번째 살인,8.03
1890,2018-01-12,쥬만지: 새로운 세계,8.01
1891,2018-01-12,신과함께-죄와 벌,7.99
1892,2018-01-12,너의 췌장을 먹고 싶어,7.97
1893,2018-01-12,수면의 과학,7.96
1894,2018-01-12,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.96
1895,2018-01-12,블레이드 러너 2049,7.95
1896,2018-01-12,다운사이징,7.37
1897,2018-01-12,스타워즈: 라스트 제다이,6.97
1898,2018-01-13,위대한 쇼맨,9.4
1899,2018-01-13,원더,9.37
1900,2018-01-13,1987,9.27
1901,2018-01-13,로미오와 줄리엣,9.25
1902,2018-01-13,코코,9.2
1903,2018-01-13,킹 오브 프리즘 프라이드 더 히어로,9.2
1904,2018-01-13,러빙 빈센트,9.18
1905,2018-01-13,내 사랑,9.17
1906,2018-01-13,하이큐!! 재능과 센스,9.17
1907,2018-01-13,뽀로로 극장판 공룡섬 대모험,9.17
1908,2018-01-13,히트,9.11
1909,2018-01-13,이터널 선샤인,9.1
1910,2018-01-13,러브레터,9.1
1911,2018-01-13,번지 점프를 하다,9.01
1912,2018-01-13,페르디난드,8.93
1913,2018-01-13,"안녕, 나의 소울메이트",8.86
1914,2018-01-13,극장판 포켓몬스터 너로 정했다!,8.84
1915,2018-01-13,"가장 따뜻한 색, 블루",8.81
1916,2018-01-13,너의 이름은.,8.75
1917,2018-01-13,마미,8.68
1918,2018-01-13,월터의 상상은 현실이 된다,8.66
1919,2018-01-13,라라랜드,8.6
1920,2018-01-13,몬스터 패밀리,8.58
1921,2018-01-13,강철비,8.5
1922,2018-01-13,그녀,8.5
1923,2018-01-13,윈드 리버,8.41
1924,2018-01-13,패터슨,8.32
1925,2018-01-13,오리엔트 특급 살인,8.11
1926,2018-01-13,세 번째 살인,8.05
1927,2018-01-13,쥬만지: 새로운 세계,8.01
1928,2018-01-13,신과함께-죄와 벌,7.99
1929,2018-01-13,너의 췌장을 먹고 싶어,7.97
1930,2018-01-13,블레이드 러너 2049,7.96
1931,2018-01-13,수면의 과학,7.95
1932,2018-01-13,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.84
1933,2018-01-13,스타워즈: 라스트 제다이,6.97
1934,2018-01-13,다운사이징,6.79
1935,2018-01-14,위대한 쇼맨,9.4
1936,2018-01-14,원더,9.39
1937,2018-01-14,다시 태어나도 우리,9.33
1938,2018-01-14,1987,9.27
1939,2018-01-14,킹 오브 프리즘 프라이드 더 히어로,9.19
1940,2018-01-14,러빙 빈센트,9.18
1941,2018-01-14,내 사랑,9.17
1942,2018-01-14,뽀로로 극장판 공룡섬 대모험,9.17
1943,2018-01-14,코코,9.16
1944,2018-01-14,히트,9.11
1945,2018-01-14,이터널 선샤인,9.1
1946,2018-01-14,번지 점프를 하다,9.01
1947,2018-01-14,페르디난드,8.92
1948,2018-01-14,벤자민 버튼의 시간은 거꾸로 간다,8.87
1949,2018-01-14,"안녕, 나의 소울메이트",8.85
1950,2018-01-14,극장판 포켓몬스터 너로 정했다!,8.84
1951,2018-01-14,"가장 따뜻한 색, 블루",8.81
1952,2018-01-14,너의 이름은.,8.75
1953,2018-01-14,마미,8.68
1954,2018-01-14,월터의 상상은 현실이 된다,8.66
1955,2018-01-14,라라랜드,8.6
1956,2018-01-14,몬스터 패밀리,8.57
1957,2018-01-14,강철비,8.5
1958,2018-01-14,그녀,8.5
1959,2018-01-14,윈드 리버,8.41
1960,2018-01-14,패터슨,8.3
1961,2018-01-14,오리엔트 특급 살인,8.11
1962,2018-01-14,세 번째 살인,8.06
1963,2018-01-14,쥬만지: 새로운 세계,8.03
1964,2018-01-14,신과함께-죄와 벌,8.0
1965,2018-01-14,너의 췌장을 먹고 싶어,7.96
1966,2018-01-14,수면의 과학,7.96
1967,2018-01-14,블레이드 러너 2049,7.95
1968,2018-01-14,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.74
1969,2018-01-14,스타워즈: 라스트 제다이,6.97
1970,2018-01-14,다운사이징,6.37
1971,2018-01-15,위대한 쇼맨,9.4
1972,2018-01-15,원더,9.38
1973,2018-01-15,다시 태어나도 우리,9.33
1974,2018-01-15,1987,9.27
1975,2018-01-15,러빙 빈센트,9.18
1976,2018-01-15,하이큐!! 재능과 센스,9.18
1977,2018-01-15,내 사랑,9.17
1978,2018-01-15,뽀로로 극장판 공룡섬 대모험,9.17
1979,2018-01-15,코코,9.15
1980,2018-01-15,히트,9.11
1981,2018-01-15,이터널 선샤인,9.1
1982,2018-01-15,번지 점프를 하다,9.01
1983,2018-01-15,페르디난드,8.93
1984,2018-01-15,벤자민 버튼의 시간은 거꾸로 간다,8.87
1985,2018-01-15,"안녕, 나의 소울메이트",8.84
1986,2018-01-15,극장판 포켓몬스터 너로 정했다!,8.84
1987,2018-01-15,"가장 따뜻한 색, 블루",8.81
1988,2018-01-15,너의 이름은.,8.75
1989,2018-01-15,마미,8.68
1990,2018-01-15,월터의 상상은 현실이 된다,8.66
1991,2018-01-15,라라랜드,8.6
1992,2018-01-15,강철비,8.5
1993,2018-01-15,그녀,8.5
1994,2018-01-15,윈드 리버,8.41
1995,2018-01-15,패터슨,8.3
1996,2018-01-15,오리엔트 특급 살인,8.11
1997,2018-01-15,세 번째 살인,8.05
1998,2018-01-15,쥬만지: 새로운 세계,8.04
1999,2018-01-15,신과함께-죄와 벌,8.0
2000,2018-01-15,너의 췌장을 먹고 싶어,7.96
2001,2018-01-15,블레이드 러너 2049,7.96
2002,2018-01-15,수면의 과학,7.95
2003,2018-01-15,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.56
2004,2018-01-15,스타워즈: 라스트 제다이,6.96
2005,2018-01-15,다운사이징,6.23
2006,2018-01-16,위대한 쇼맨,9.39
2007,2018-01-16,원더,9.38
2008,2018-01-16,다시 태어나도 우리,9.33
2009,2018-01-16,1987,9.27
2010,2018-01-16,러빙 빈센트,9.18
2011,2018-01-16,하이큐!! 재능과 센스,9.18
2012,2018-01-16,내 사랑,9.17
2013,2018-01-16,뽀로로 극장판 공룡섬 대모험,9.17
2014,2018-01-16,코코,9.15
2015,2018-01-16,히트,9.11
2016,2018-01-16,이터널 선샤인,9.1
2017,2018-01-16,러브레터,9.1
2018,2018-01-16,번지 점프를 하다,9.01
2019,2018-01-16,페르디난드,8.92
2020,2018-01-16,벤자민 버튼의 시간은 거꾸로 간다,8.87
2021,2018-01-16,"안녕, 나의 소울메이트",8.84
2022,2018-01-16,극장판 포켓몬스터 너로 정했다!,8.84
2023,2018-01-16,"가장 따뜻한 색, 블루",8.81
2024,2018-01-16,너의 이름은.,8.75
2025,2018-01-16,마미,8.68
2026,2018-01-16,월터의 상상은 현실이 된다,8.66
2027,2018-01-16,라라랜드,8.6
2028,2018-01-16,그녀,8.5
2029,2018-01-16,강철비,8.5
2030,2018-01-16,윈드 리버,8.42
2031,2018-01-16,패터슨,8.31
2032,2018-01-16,오리엔트 특급 살인,8.11
2033,2018-01-16,세 번째 살인,8.06
2034,2018-01-16,쥬만지: 새로운 세계,8.04
2035,2018-01-16,신과함께-죄와 벌,8.0
2036,2018-01-16,너의 췌장을 먹고 싶어,7.96
2037,2018-01-16,수면의 과학,7.96
2038,2018-01-16,블레이드 러너 2049,7.95
2039,2018-01-16,직쏘,7.55
2040,2018-01-16,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.46
2041,2018-01-16,스타워즈: 라스트 제다이,6.96
2042,2018-01-16,다운사이징,6.11
2043,2018-01-17,위대한 쇼맨,9.39
2044,2018-01-17,원더,9.38
2045,2018-01-17,다시 태어나도 우리,9.33
2046,2018-01-17,1987,9.27
2047,2018-01-17,러빙 빈센트,9.18
2048,2018-01-17,하이큐!! 재능과 센스,9.18
2049,2018-01-17,뽀로로 극장판 공룡섬 대모험,9.17
2050,2018-01-17,내 사랑,9.17
2051,2018-01-17,코코,9.13
2052,2018-01-17,히트,9.11
2053,2018-01-17,이터널 선샤인,9.1
2054,2018-01-17,러브레터,9.1
2055,2018-01-17,번지 점프를 하다,9.01
2056,2018-01-17,메이즈 러너: 데스 큐어,8.98
2057,2018-01-17,페르디난드,8.91
2058,2018-01-17,벤자민 버튼의 시간은 거꾸로 간다,8.87
2059,2018-01-17,"안녕, 나의 소울메이트",8.85
2060,2018-01-17,극장판 포켓몬스터 너로 정했다!,8.84
2061,2018-01-17,너의 이름은.,8.75
2062,2018-01-17,그것만이 내 세상,8.72
2063,2018-01-17,마미,8.68
2064,2018-01-17,라라랜드,8.6
2065,2018-01-17,그녀,8.5
2066,2018-01-17,강철비,8.48
2067,2018-01-17,윈드 리버,8.42
2068,2018-01-17,패터슨,8.32
2069,2018-01-17,오리엔트 특급 살인,8.11
2070,2018-01-17,세 번째 살인,8.06
2071,2018-01-17,쥬만지: 새로운 세계,8.05
2072,2018-01-17,신과함께-죄와 벌,8.01
2073,2018-01-17,수면의 과학,7.96
2074,2018-01-17,너의 췌장을 먹고 싶어,7.96
2075,2018-01-17,블레이드 러너 2049,7.96
2076,2018-01-17,직쏘,7.5
2077,2018-01-17,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.37
2078,2018-01-17,스타워즈: 라스트 제다이,6.96
2079,2018-01-17,다운사이징,6.03
2080,2018-01-18,위대한 쇼맨,9.39
2081,2018-01-18,원더,9.38
2082,2018-01-18,다시 태어나도 우리,9.32
2083,2018-01-18,1987,9.27
2084,2018-01-18,하이큐!! 재능과 센스,9.18
2085,2018-01-18,러빙 빈센트,9.18
2086,2018-01-18,뽀로로 극장판 공룡섬 대모험,9.17
2087,2018-01-18,내 사랑,9.17
2088,2018-01-18,코코,9.13
2089,2018-01-18,히트,9.11
2090,2018-01-18,이터널 선샤인,9.1
2091,2018-01-18,러브레터,9.1
2092,2018-01-18,번지 점프를 하다,9.01
2093,2018-01-18,페르디난드,8.93
2094,2018-01-18,메이즈 러너: 데스 큐어,8.85
2095,2018-01-18,극장판 포켓몬스터 너로 정했다!,8.84
2096,2018-01-18,"안녕, 나의 소울메이트",8.82
2097,2018-01-18,너의 이름은.,8.75
2098,2018-01-18,그것만이 내 세상,8.72
2099,2018-01-18,마미,8.68
2100,2018-01-18,라라랜드,8.6
2101,2018-01-18,그녀,8.5
2102,2018-01-18,강철비,8.47
2103,2018-01-18,윈드 리버,8.42
2104,2018-01-18,패터슨,8.31
2105,2018-01-18,세 번째 살인,8.07
2106,2018-01-18,쥬만지: 새로운 세계,8.04
2107,2018-01-18,신과함께-죄와 벌,8.01
2108,2018-01-18,수면의 과학,7.96
2109,2018-01-18,블레이드 러너 2049,7.95
2110,2018-01-18,너의 췌장을 먹고 싶어,7.95
2111,2018-01-18,직쏘,7.5
2112,2018-01-18,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.34
2113,2018-01-18,스타워즈: 라스트 제다이,6.96
2114,2018-01-18,다운사이징,6.01
2115,2018-01-19,위대한 쇼맨,9.39
2116,2018-01-19,원더,9.38
2117,2018-01-19,다시 태어나도 우리,9.32
2118,2018-01-19,1987,9.27
2119,2018-01-19,러빙 빈센트,9.18
2120,2018-01-19,하이큐!! 재능과 센스,9.18
2121,2018-01-19,뽀로로 극장판 공룡섬 대모험,9.17
2122,2018-01-19,내 사랑,9.17
2123,2018-01-19,공범자들,9.15
2124,2018-01-19,코코,9.13
2125,2018-01-19,히트,9.11
2126,2018-01-19,이터널 선샤인,9.1
2127,2018-01-19,러브레터,9.1
2128,2018-01-19,번지 점프를 하다,9.01
2129,2018-01-19,페르디난드,8.93
2130,2018-01-19,극장판 포켓몬스터 너로 정했다!,8.84
2131,2018-01-19,"안녕, 나의 소울메이트",8.82
2132,2018-01-19,그것만이 내 세상,8.82
2133,2018-01-19,너의 이름은.,8.75
2134,2018-01-19,메이즈 러너: 데스 큐어,8.73
2135,2018-01-19,마미,8.68
2136,2018-01-19,라라랜드,8.6
2137,2018-01-19,그녀,8.5
2138,2018-01-19,강철비,8.46
2139,2018-01-19,윈드 리버,8.42
2140,2018-01-19,패터슨,8.3
2141,2018-01-19,세 번째 살인,8.08
2142,2018-01-19,쥬만지: 새로운 세계,8.04
2143,2018-01-19,신과함께-죄와 벌,8.01
2144,2018-01-19,수면의 과학,7.96
2145,2018-01-19,블레이드 러너 2049,7.96
2146,2018-01-19,너의 췌장을 먹고 싶어,7.95
2147,2018-01-19,튤립 피버,7.52
2148,2018-01-19,직쏘,7.5
2149,2018-01-19,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.3
2150,2018-01-19,스타워즈: 라스트 제다이,6.96
2151,2018-01-19,다운사이징,5.99
2152,2018-01-19,주문은 토끼입니까?? ~디어 마이 시스터~,4.21
2153,2018-01-20,위대한 쇼맨,9.39
2154,2018-01-20,원더,9.39
2155,2018-01-20,다시 태어나도 우리,9.32
2156,2018-01-20,1987,9.27
2157,2018-01-20,러빙 빈센트,9.18
2158,2018-01-20,하이큐!! 재능과 센스,9.18
2159,2018-01-20,뽀로로 극장판 공룡섬 대모험,9.17
2160,2018-01-20,내 사랑,9.17
2161,2018-01-20,공범자들,9.15
2162,2018-01-20,코코,9.13
2163,2018-01-20,히트,9.11
2164,2018-01-20,이터널 선샤인,9.1
2165,2018-01-20,러브레터,9.1
2166,2018-01-20,번지 점프를 하다,9.01
2167,2018-01-20,페르디난드,8.92
2168,2018-01-20,그것만이 내 세상,8.92
2169,2018-01-20,극장판 포켓몬스터 너로 정했다!,8.85
2170,2018-01-20,"안녕, 나의 소울메이트",8.82
2171,2018-01-20,너의 이름은.,8.75
2172,2018-01-20,맨체스터 바이 더 씨,8.71
2173,2018-01-20,마미,8.68
2174,2018-01-20,메이즈 러너: 데스 큐어,8.64
2175,2018-01-20,라라랜드,8.6
2176,2018-01-20,문영,8.53
2177,2018-01-20,그녀,8.5
2178,2018-01-20,강철비,8.45
2179,2018-01-20,윈드 리버,8.42
2180,2018-01-20,패터슨,8.32
2181,2018-01-20,세 번째 살인,8.07
2182,2018-01-20,쥬만지: 새로운 세계,8.05
2183,2018-01-20,신과함께-죄와 벌,8.01
2184,2018-01-20,블레이드 러너 2049,7.96
2185,2018-01-20,수면의 과학,7.96
2186,2018-01-20,너의 췌장을 먹고 싶어,7.95
2187,2018-01-20,튤립 피버,7.51
2188,2018-01-20,직쏘,7.49
2189,2018-01-20,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.28
2190,2018-01-20,스타워즈: 라스트 제다이,6.96
2191,2018-01-20,다운사이징,5.98
2192,2018-01-20,주문은 토끼입니까?? ~디어 마이 시스터~,4.1
2193,2018-01-21,원더,9.4
2194,2018-01-21,위대한 쇼맨,9.39
2195,2018-01-21,다시 태어나도 우리,9.32
2196,2018-01-21,1987,9.28
2197,2018-01-21,러빙 빈센트,9.19
2198,2018-01-21,하이큐!! 재능과 센스,9.18
2199,2018-01-21,뽀로로 극장판 공룡섬 대모험,9.17
2200,2018-01-21,내 사랑,9.17
2201,2018-01-21,코코,9.15
2202,2018-01-21,히트,9.11
2203,2018-01-21,이터널 선샤인,9.1
2204,2018-01-21,러브레터,9.1
2205,2018-01-21,번지 점프를 하다,9.01
2206,2018-01-21,그것만이 내 세상,9.0
2207,2018-01-21,페르디난드,8.92
2208,2018-01-21,극장판 포켓몬스터 너로 정했다!,8.85
2209,2018-01-21,"안녕, 나의 소울메이트",8.83
2210,2018-01-21,너의 이름은.,8.75
2211,2018-01-21,맨체스터 바이 더 씨,8.71
2212,2018-01-21,마미,8.68
2213,2018-01-21,라라랜드,8.6
2214,2018-01-21,문영,8.54
2215,2018-01-21,그녀,8.5
2216,2018-01-21,메이즈 러너: 데스 큐어,8.47
2217,2018-01-21,강철비,8.44
2218,2018-01-21,윈드 리버,8.42
2219,2018-01-21,패터슨,8.32
2220,2018-01-21,메이즈 러너,8.27
2221,2018-01-21,세 번째 살인,8.07
2222,2018-01-21,쥬만지: 새로운 세계,8.06
2223,2018-01-21,신과함께-죄와 벌,8.01
2224,2018-01-21,너의 췌장을 먹고 싶어,7.96
2225,2018-01-21,블레이드 러너 2049,7.96
2226,2018-01-21,수면의 과학,7.95
2227,2018-01-21,튤립 피버,7.49
2228,2018-01-21,직쏘,7.44
2229,2018-01-21,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.25
2230,2018-01-21,스타워즈: 라스트 제다이,6.96
2231,2018-01-21,다운사이징,5.95
2232,2018-01-21,주문은 토끼입니까?? ~디어 마이 시스터~,4.21
2233,2018-01-22,원더,9.4
2234,2018-01-22,위대한 쇼맨,9.39
2235,2018-01-22,다시 태어나도 우리,9.32
2236,2018-01-22,1987,9.28
2237,2018-01-22,러빙 빈센트,9.19
2238,2018-01-22,하이큐!! 재능과 센스,9.18
2239,2018-01-22,뽀로로 극장판 공룡섬 대모험,9.17
2240,2018-01-22,내 사랑,9.17
2241,2018-01-22,코코,9.16
2242,2018-01-22,히트,9.11
2243,2018-01-22,이터널 선샤인,9.1
2244,2018-01-22,그것만이 내 세상,9.0
2245,2018-01-22,페르디난드,8.91
2246,2018-01-22,극장판 포켓몬스터 너로 정했다!,8.85
2247,2018-01-22,"안녕, 나의 소울메이트",8.84
2248,2018-01-22,너의 이름은.,8.75
2249,2018-01-22,마미,8.68
2250,2018-01-22,라라랜드,8.6
2251,2018-01-22,문영,8.54
2252,2018-01-22,그녀,8.5
2253,2018-01-22,강철비,8.43
2254,2018-01-22,윈드 리버,8.42
2255,2018-01-22,메이즈 러너: 데스 큐어,8.38
2256,2018-01-22,패터슨,8.32
2257,2018-01-22,세 번째 살인,8.07
2258,2018-01-22,쥬만지: 새로운 세계,8.05
2259,2018-01-22,신과함께-죄와 벌,8.01
2260,2018-01-22,너의 췌장을 먹고 싶어,7.96
2261,2018-01-22,블레이드 러너 2049,7.96
2262,2018-01-22,수면의 과학,7.95
2263,2018-01-22,튤립 피버,7.49
2264,2018-01-22,직쏘,7.44
2265,2018-01-22,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.25
2266,2018-01-22,스타워즈: 라스트 제다이,6.96
2267,2018-01-22,다운사이징,5.94
2268,2018-01-22,주문은 토끼입니까?? ~디어 마이 시스터~,4.22
2269,2018-01-23,원더,9.4
2270,2018-01-23,위대한 쇼맨,9.39
2271,2018-01-23,1987,9.28
2272,2018-01-23,러빙 빈센트,9.19
2273,2018-01-23,뽀로로 극장판 공룡섬 대모험,9.17
2274,2018-01-23,내 사랑,9.17
2275,2018-01-23,코코,9.16
2276,2018-01-23,히트,9.11
2277,2018-01-23,이터널 선샤인,9.1
2278,2018-01-23,그것만이 내 세상,9.0
2279,2018-01-23,페르디난드,8.91
2280,2018-01-23,극장판 포켓몬스터 너로 정했다!,8.85
2281,2018-01-23,"안녕, 나의 소울메이트",8.84
2282,2018-01-23,너의 이름은.,8.75
2283,2018-01-23,마미,8.68
2284,2018-01-23,라라랜드,8.6
2285,2018-01-23,문영,8.54
2286,2018-01-23,그녀,8.5
2287,2018-01-23,강철비,8.43
2288,2018-01-23,윈드 리버,8.42
2289,2018-01-23,메이즈 러너: 데스 큐어,8.34
2290,2018-01-23,패터슨,8.32
2291,2018-01-23,세 번째 살인,8.08
2292,2018-01-23,쥬만지: 새로운 세계,8.05
2293,2018-01-23,신과함께-죄와 벌,8.01
2294,2018-01-23,너의 췌장을 먹고 싶어,7.96
2295,2018-01-23,블레이드 러너 2049,7.96
2296,2018-01-23,수면의 과학,7.96
2297,2018-01-23,튤립 피버,7.5
2298,2018-01-23,직쏘,7.43
2299,2018-01-23,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.24
2300,2018-01-23,스타워즈: 라스트 제다이,6.96
2301,2018-01-23,다운사이징,5.92
2302,2018-01-23,주문은 토끼입니까?? ~디어 마이 시스터~,4.27
2303,2018-01-24,원더,9.41
2304,2018-01-24,위대한 쇼맨,9.39
2305,2018-01-24,아이 캔 스피크,9.34
2306,2018-01-24,1987,9.28
2307,2018-01-24,러빙 빈센트,9.19
2308,2018-01-24,뽀로로 극장판 공룡섬 대모험,9.17
2309,2018-01-24,내 사랑,9.17
2310,2018-01-24,코코,9.16
2311,2018-01-24,히트,9.11
2312,2018-01-24,이터널 선샤인,9.1
2313,2018-01-24,번지 점프를 하다,9.01
2314,2018-01-24,그것만이 내 세상,8.99
2315,2018-01-24,페르디난드,8.91
2316,2018-01-24,벤자민 버튼의 시간은 거꾸로 간다,8.87
2317,2018-01-24,극장판 포켓몬스터 너로 정했다!,8.86
2318,2018-01-24,"안녕, 나의 소울메이트",8.84
2319,2018-01-24,너의 이름은.,8.75
2320,2018-01-24,마미,8.68
2321,2018-01-24,라라랜드,8.6
2322,2018-01-24,문영,8.54
2323,2018-01-24,강철비,8.42
2324,2018-01-24,지옥의 묵시록,8.42
2325,2018-01-24,패터슨,8.32
2326,2018-01-24,메이즈 러너: 데스 큐어,8.31
2327,2018-01-24,세 번째 살인,8.07
2328,2018-01-24,쥬만지: 새로운 세계,8.04
2329,2018-01-24,신과함께-죄와 벌,8.01
2330,2018-01-24,너의 췌장을 먹고 싶어,7.97
2331,2018-01-24,블레이드 러너 2049,7.96
2332,2018-01-24,수면의 과학,7.95
2333,2018-01-24,튤립 피버,7.51
2334,2018-01-24,직쏘,7.43
2335,2018-01-24,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.24
2336,2018-01-24,스타워즈: 라스트 제다이,6.96
2337,2018-01-24,노 게임 노 라이프 -제로-,6.83
2338,2018-01-24,다운사이징,5.91
2339,2018-01-24,주문은 토끼입니까?? ~디어 마이 시스터~,4.31
2340,2018-01-25,원더,9.4
2341,2018-01-25,위대한 쇼맨,9.39
2342,2018-01-25,아이 캔 스피크,9.34
2343,2018-01-25,1987,9.28
2344,2018-01-25,킹 오브 프리즘 한국어판,9.21
2345,2018-01-25,러빙 빈센트,9.19
2346,2018-01-25,뽀로로 극장판 공룡섬 대모험,9.17
2347,2018-01-25,내 사랑,9.17
2348,2018-01-25,코코,9.16
2349,2018-01-25,히트,9.11
2350,2018-01-25,이터널 선샤인,9.1
2351,2018-01-25,러브레터,9.09
2352,2018-01-25,1급기밀,9.06
2353,2018-01-25,번지 점프를 하다,9.01
2354,2018-01-25,그것만이 내 세상,8.96
2355,2018-01-25,페르디난드,8.91
2356,2018-01-25,벤자민 버튼의 시간은 거꾸로 간다,8.87
2357,2018-01-25,극장판 포켓몬스터 너로 정했다!,8.86
2358,2018-01-25,"안녕, 나의 소울메이트",8.84
2359,2018-01-25,너의 이름은.,8.75
2360,2018-01-25,맨체스터 바이 더 씨,8.71
2361,2018-01-25,마미,8.68
2362,2018-01-25,라라랜드,8.6
2363,2018-01-25,문영,8.54
2364,2018-01-25,지옥의 묵시록,8.42
2365,2018-01-25,강철비,8.42
2366,2018-01-25,패터슨,8.32
2367,2018-01-25,메이즈 러너: 데스 큐어,8.28
2368,2018-01-25,세 번째 살인,8.08
2369,2018-01-25,쥬만지: 새로운 세계,8.04
2370,2018-01-25,신과함께-죄와 벌,8.01
2371,2018-01-25,너의 췌장을 먹고 싶어,7.97
2372,2018-01-25,수면의 과학,7.95
2373,2018-01-25,직쏘,7.45
2374,2018-01-25,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.2
2375,2018-01-25,스타워즈: 라스트 제다이,6.96
2376,2018-01-25,다운사이징,5.89
2377,2018-01-25,주문은 토끼입니까?? ~디어 마이 시스터~,4.35
2378,2018-01-26,원더,9.4
2379,2018-01-26,위대한 쇼맨,9.39
2380,2018-01-26,아이 캔 스피크,9.34
2381,2018-01-26,1987,9.28
2382,2018-01-26,마지막 황제,9.22
2383,2018-01-26,킹 오브 프리즘 한국어판,9.22
2384,2018-01-26,러빙 빈센트,9.19
2385,2018-01-26,뽀로로 극장판 공룡섬 대모험,9.17
2386,2018-01-26,내 사랑,9.17
2387,2018-01-26,코코,9.16
2388,2018-01-26,이터널 선샤인,9.1
2389,2018-01-26,러브레터,9.1
2390,2018-01-26,번지 점프를 하다,9.01
2391,2018-01-26,1급기밀,8.97
2392,2018-01-26,그것만이 내 세상,8.95
2393,2018-01-26,페르디난드,8.91
2394,2018-01-26,벤자민 버튼의 시간은 거꾸로 간다,8.87
2395,2018-01-26,극장판 포켓몬스터 너로 정했다!,8.86
2396,2018-01-26,"안녕, 나의 소울메이트",8.84
2397,2018-01-26,너의 이름은.,8.75
2398,2018-01-26,맨체스터 바이 더 씨,8.71
2399,2018-01-26,마미,8.68
2400,2018-01-26,커뮤터,8.65
2401,2018-01-26,라라랜드,8.6
2402,2018-01-26,문영,8.54
2403,2018-01-26,지옥의 묵시록,8.42
2404,2018-01-26,강철비,8.42
2405,2018-01-26,패터슨,8.33
2406,2018-01-26,메이즈 러너: 데스 큐어,8.26
